id,x01,x02,x03,x04,x05,x06,x07,x08,x09,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y
605,-1.12775429,-1.7660097,-0.88165035,1.06465624,-0.6104441,1.76681676,0.89618511,1.03961587,1.85624026,0.25086637,0.35884047,-0.10230969,-0.62724779,0.52356643,1.72946441,-0.76284942,1.86958914,-1.98223331,-0.96258379,1.7431605,1
606,0.87967351,0.29268403,0.58263671,-1.92936965,-0.68751248,0.16990674,0.59066654,1.76213329,0.34872223,0.82808076,0.28719591,0.36635771,1.50502152,-0.440693,-1.0297441,-0.58937334,1.32542249,-0.41291707,-0.266139,-1.42213923,1
607,-0.54979135,1.89934886,-1.04012694,-0.9670562,0.8997111,1.54902215,-1.2888431,-1.88446996,1.92910495,1.32110162,-0.27281068,0.2496828,0.04400028,1.9584855,-0.82481005,1.37350902,-1.61302659,-0.02909316,1.0710004,-0.51579209,1
608,0.89276419,1.48570532,-1.44816208,-0.52519437,0.0978235,1.98248192,1.62551325,1.09284167,1.09619285,1.60920036,1.44137024,0.37854333,1.21970824,-0.81443298,1.16812991,0.60653066,-1.3956188,1.17829175,0.71379713,-0.1801756,1
609,0.20639628,-0.80649115,-1.82279941,1.41844993,-0.76053994,-0.97000919,1.58651016,-1.72698431,-1.60130627,-0.88705264,-0.77937131,-0.06376409,0.27102104,-0.52723982,0.59131743,1.35519874,-1.67742826,-0.77646056,0.86210081,0.4113147,1
610,-1.57931154,0.41475058,1.25393681,1.51456579,-0.87452543,1.19070595,1.67837608,1.84294733,0.36238001,1.32840307,1.54796731,0.27760776,-0.34903256,-1.42431436,0.97190159,1.74156276,0.8756605,-1.39325277,1.87877101,1.14170392,0
611,1.24911894,1.81783853,-1.77277537,1.81731515,-1.38502743,-0.71480029,0.03483877,1.36008171,-1.57084202,0.77320928,1.60245939,0.48279099,-1.947511,0.05711569,0.53404398,-0.37359637,1.63488465,-1.05994829,0.89902952,1.37583086,1
612,1.09422439,-1.81895595,0.33849967,1.8727492,0.98754595,-0.07900026,1.60097452,0.83270437,-1.85916375,-1.19204571,0.86181142,1.61090738,1.78158374,-1.33481832,-0.19167159,-0.57110152,-1.96379317,-0.21636882,-0.31741277,-0.98964985,1
613,-1.77183461,1.18319774,1.8510895,1.20214259,-0.83438482,0.72477912,0.97604615,-1.39457501,0.76591028,1.9667176,0.50960608,-0.16611344,-1.91761381,0.29625107,-0.39716786,0.03899396,0.22742911,0.21922312,0.05093888,-0.54886778,0
614,-1.96558778,0.9239761,0.73542899,1.99442636,1.31228666,-1.15429264,1.79113081,1.52623924,0.56610682,1.75990041,0.76343671,1.27868114,1.40998271,-1.04031911,1.47374197,-0.97438001,-1.23822115,0.93401542,-1.85628639,-0.84745911,0
615,1.74345491,-1.01610176,0.61778119,-1.14641191,-1.74711692,-0.8974401,-0.62173691,1.62305197,-0.56898002,-0.9365952,-1.50221609,1.84205749,1.3630521,-1.92837996,0.0572017,0.11543939,1.73156002,-1.36733736,1.37958889,-0.46054111,1
616,1.51015354,-0.55595754,1.73060673,-1.71179845,1.58947453,1.30356203,-1.03400965,1.14875492,0.51913755,1.10388912,-1.47033791,1.06210662,-0.90782156,1.59994684,0.32180038,0.11485069,-1.61291621,1.02859135,-0.21365498,-0.48140474,1
617,-1.64454892,1.34306154,1.8539585,1.54311177,-1.60983466,-0.99337821,1.76438319,-0.09414739,-1.32862015,1.4340828,1.41528528,-0.30048368,1.08466559,-0.09516031,-1.44336211,0.70328103,-1.87541285,-1.74419534,-1.68151892,-1.85958883,1
618,-0.13634827,-0.36015455,1.90964022,1.61949278,1.58596888,0.28561727,-0.53143528,1.97485026,-0.66610508,1.10274045,-1.95723777,-1.66094341,0.14452954,-0.00903261,1.57963317,-0.45119897,0.14896021,0.23435108,1.39146736,1.78634046,0
619,0.13718973,0.23093486,-0.8556658,1.6143634,1.35632357,-1.30703001,-1.87142945,-1.60572479,-0.25611714,-0.2276927,-0.78418825,-1.53046918,-0.96879856,0.35207279,0.60493923,1.40633605,1.34205663,0.17866705,1.12734013,-0.98916758,1
620,-1.7693888,-1.60597358,1.83421077,0.42586259,-0.5587302,-0.18738966,0.52622754,0.56987967,0.23404743,-1.56966318,0.79593285,0.85358835,1.29393486,0.14843047,0.34720817,0.05874717,1.01187473,-0.18317633,-0.81552961,-0.42980263,0
621,0.54712862,0.64395407,1.36710778,1.47655491,0.15600339,-0.27259931,1.17210619,-0.21080327,0.01445103,-0.7306812,1.12873188,-1.29287796,1.25117733,1.81209495,1.97477168,0.9200194,-0.33992069,0.20895423,0.97567723,0.28537451,1
622,-0.8252262,1.69962824,1.66911968,-0.79514887,0.80795401,1.62555367,-1.09231479,-0.06474597,-0.68695936,1.87768695,1.9151446,0.83325697,-0.59630224,-0.752089,0.40947425,0.63395945,1.63135149,0.54971276,-1.24418433,0.26703128,1
623,0.44636873,0.91562121,1.92922239,-1.60081139,-0.57553473,1.62740336,0.84077105,0.68220839,0.21460416,-0.52389906,-0.90977429,-1.51855315,-0.70436912,1.01627837,-1.87944515,0.55725543,-1.0377499,1.39385816,0.3091056,-0.25727948,1
624,0.80787299,1.53375888,1.41412386,-0.17579736,1.52331544,0.36057384,0.70996713,-0.73953851,0.76271858,0.96934632,-1.71924078,1.31814068,-1.70672093,0.66932789,-1.28620065,-1.37899417,1.3574682,0.95029995,-0.76073109,0.71080927,1
625,-0.43542827,1.18882832,1.45503458,0.56708068,1.62959488,-1.41540287,-0.05048409,1.93524625,-1.41190806,1.82439335,-0.10323464,-0.76093529,-0.88604215,1.68319649,-1.88966584,1.85179612,-0.91861877,1.16799094,-1.22016882,1.17070704,0
626,1.66319177,-1.88867922,0.31729585,1.02488976,-1.9031129,-1.35406973,0.11392067,0.25534835,0.80405228,1.09512589,-1.16721919,-0.05231928,0.54677164,1.87782308,-0.76258997,1.15880854,0.24317526,-0.12187455,0.55043268,0.17705329,1
627,1.83087381,1.92630536,0.49587627,0.38140658,-1.48938936,1.47349517,-1.33106285,-0.65044055,1.45275798,-1.89541671,-1.011245,1.72635999,-1.0557551,-0.73081677,1.6244009,-0.16963611,1.19848215,1.96514335,1.31759159,1.38581418,1
628,-0.65262112,0.21684004,0.09932156,1.80147749,-1.13998983,0.63268764,-1.98405747,1.32398315,-0.14205169,1.86286549,-1.25297754,0.14992975,1.66792624,-0.51083237,0.88627854,0.43090651,-0.01600721,-1.04224264,1.11994566,-0.05970645,0
629,0.31708397,1.05836612,0.22905944,-0.81190681,0.4490116,-1.14864976,0.27702671,-1.07918527,1.18371629,-1.74121177,-0.27413468,0.79971735,-1.36000545,-1.79129888,-0.57115848,0.66986111,-1.8739157,-1.36036957,1.81026444,-0.18267874,1
630,1.8610849,-0.64286557,-1.63578576,-0.10426387,1.9060868,0.89798201,-0.50018968,0.93247777,-0.5229075,-0.99400248,1.62256342,-0.60973077,-0.112143,-1.31813674,1.57636328,-1.62128558,-1.30963998,-0.29325453,-0.04092228,0.91085244,1
631,-0.365451,-0.80475458,-1.1373046,-1.036764,0.80918099,-0.76506197,-0.02305484,1.25576364,0.17565651,-0.15479098,-0.28045983,-0.6763503,-0.6524018,-0.82319082,1.49726335,1.9817083,-0.24350774,1.89983366,-0.31050562,0.66154972,0
632,0.53548434,1.01304957,0.56248815,-1.97268725,-1.16855831,-0.46728781,-0.64811541,0.50066051,-0.52186228,-0.02484887,1.05401253,-0.03846854,1.89290951,0.04905492,-0.66844931,-1.22916616,0.55718724,-0.29349125,1.35783457,0.16166087,1
633,-1.9397953,-1.20961036,-0.46822724,0.32618554,0.62036902,0.35135967,-1.97606442,0.18810328,1.67416659,1.88405771,-1.42932736,0.41929322,1.30277372,-0.73967975,0.04593346,-1.16148824,0.5365125,1.4017793,1.49137525,0.51874152,0
634,0.65677079,-0.12700971,-0.7744606,-1.89533613,-1.69076607,-0.62168818,0.39326173,0.62469774,1.23261564,0.33636844,0.33440544,-1.17619247,-1.18994268,-1.56051537,-0.07232701,1.39036308,1.0545517,-0.62223648,-1.64682836,0.32163939,1
635,-0.75646139,1.42182712,1.20281177,-1.92229831,-1.15978795,0.84212793,0.60013815,1.23885632,-1.6141963,-0.5720326,-1.52479994,-0.22364426,-0.30483705,0.73037517,1.87700231,-1.79281099,0.8806316,-1.5783601,0.58863783,-0.59958325,0
636,1.32292525,-1.85102475,-0.7581274,1.54736957,-0.10841417,1.80820185,-0.31601231,-0.99855114,1.97995048,1.35349455,0.98982685,1.51749732,-0.50546912,1.297743,-1.4135246,1.97336119,-1.65839523,0.60673379,-1.11752601,1.56549401,0
637,0.6489329,-1.96498985,-1.30183622,1.21798718,-0.98357628,-1.12238451,0.35676667,-1.80405081,0.33043409,-0.98571122,-0.40054976,-1.9611267,0.28648258,0.56975885,-1.32248038,0.10664296,-0.00530615,1.42405369,1.58017187,-0.86777493,1
638,-0.10002435,0.96381402,-0.36975327,-1.36738867,-1.05089522,-1.06480424,-1.49756062,-0.80799287,-0.62135391,-0.8340387,-1.76884165,-0.32434212,-0.71212904,1.1008523,1.30068568,-0.70960096,0.13462813,-1.85316991,-1.00994411,1.65166086,1
639,0.64587851,1.90354176,-1.64779051,1.02035879,0.74425369,1.33895919,-0.34295186,1.28564878,0.90571538,-0.87697725,1.89904946,-0.75758384,-0.17526874,1.15128258,0.83267103,0.33248508,1.85225708,-0.78571062,-1.54179578,-1.59318468,1
640,1.6120307,-0.35899505,-0.99249827,-0.24621199,-0.23719169,-0.06781315,-0.28001635,1.20204436,1.50604865,1.88638233,-1.58389497,-1.94673307,-1.43599295,0.71018759,1.21955141,1.59066289,-0.24627215,-1.2293137,-1.83426445,1.54543388,0
641,-1.06207807,1.49490566,1.37547956,-0.34137311,-1.34597626,-1.88480905,1.5781375,1.69681112,-0.27797644,0.86563407,1.33481644,-1.03015544,1.8620823,1.0334421,0.25809455,0.60516288,0.05746314,-1.13439505,0.62165258,-0.54543971,1
642,-0.56050934,-0.88408346,0.84093199,1.91787603,-1.94539424,0.68359171,-1.01130878,0.55370474,1.15839928,-1.08922269,-0.53784732,1.91473744,-0.24074515,1.47555902,-1.88261973,0.83431641,1.4850824,-1.95804954,-0.16237087,-1.39029827,0
643,1.30204526,-0.70679452,-1.4433305,0.29086534,1.53688281,1.2078235,-1.22197539,0.48585795,1.82675508,-0.01438481,-0.43097007,-1.39503001,-1.11405593,1.01504551,-0.33145551,-0.30166665,-0.4589296,0.51629207,-1.02108962,-1.30869581,1
644,-1.92016905,0.22376364,0.02923331,1.45329199,1.45753285,1.03354333,1.37990921,1.43665103,-1.70083729,0.81204972,1.78399516,-1.89008126,0.13418111,1.77418385,0.3741843,1.12611495,-0.15469451,0.72146095,0.50268558,1.32635985,1
645,-1.03769065,1.96069997,-1.93213478,-0.2573245,0.38282528,-0.55460555,1.5542613,1.29132881,-0.03592298,-0.35430965,-1.92615222,-1.44796991,1.44498813,-1.49998453,-0.79080153,-1.37998414,-0.04148855,-0.11181267,-1.63439477,0.65001371,0
646,-0.38812064,0.88994685,1.19454573,-1.12203746,1.89926607,-0.51422518,-1.15924649,1.14639493,0.36469154,-0.85802205,-0.63246673,1.37199937,0.24006423,-0.44430685,1.82446905,0.39719274,-1.78382485,0.94605731,0.15627973,0.36460311,0
647,1.66977133,1.4869474,0.79586427,-0.69012947,1.01859015,1.46141654,-1.42566852,-1.95876506,-0.52168605,0.31898855,0.43883021,-0.22969304,1.06636156,1.25885356,0.57420197,-1.1096188,0.36886105,0.30927682,-0.75761339,-0.32592525,1
648,-0.24881646,-0.98281418,-1.69940366,-1.79052878,-1.36481132,-1.35930877,-0.54232467,0.45729196,0.71349195,-1.30584422,1.74846921,-1.20381277,-1.97319124,1.76106848,0.22125111,0.19047732,-0.72741889,1.30079535,1.1319357,-1.25450746,1
649,1.25896128,0.37247752,1.54720261,0.79400606,-1.82777472,1.04858082,-0.91584836,-1.18936906,-1.49028609,-0.56232905,-0.81471431,-1.7570065,0.19007804,0.20568676,-1.67149018,0.06435671,0.43351121,1.06248968,-1.16238719,-0.75085974,1
650,-0.6499147,0.86487439,-1.39187496,-0.91571071,1.32181085,0.17025942,-1.92241781,-1.7127065,0.83906856,0.7246145,-0.80584356,1.21917529,0.80493458,-1.67839432,-0.8924593,0.94417365,-1.75114044,0.58677372,-1.40825395,0.4490135,0
651,-0.42710872,0.62226229,1.10933076,1.31293514,1.30516958,-1.1173221,-0.90458698,-1.230598,-1.43489357,-0.49757417,0.00726122,0.04834677,0.9048855,-0.00543064,-1.50132847,-1.30244408,1.36336117,1.98600931,-1.55546063,-1.12852662,0
652,0.00541076,1.38633305,-1.22892751,-1.96527684,0.36460852,-0.89449771,0.31786228,-0.62097396,1.15786948,0.46758894,1.27694191,-1.66093469,-1.0669239,1.81276782,0.39950075,-1.44594324,1.20414745,-1.05232304,-1.98126024,1.6143693,1
653,1.23177081,0.71890877,-0.87303954,0.39765079,-0.54432628,-0.6848503,0.57643123,1.21010556,1.8861027,0.62256411,0.28859078,0.19749309,-0.60921774,-0.33169133,0.28119802,1.39543492,-0.81560711,-1.43936672,-0.50046919,-1.50562119,1
654,-0.04143224,-0.80070234,-0.95106156,-1.71705003,0.68078981,0.52495719,-1.00091314,1.68897426,0.8683752,-0.7206141,-0.11772296,-0.81421228,0.68918077,1.4633071,-0.10208864,0.28940213,-0.18331059,0.51769427,-1.85255384,-1.60159524,0
655,1.67186516,0.04047954,0.46238344,1.51627112,1.06500367,0.36672394,0.45986768,0.53010079,-1.13066847,1.37916851,-0.24595796,0.89105259,1.74416804,-1.33915058,1.76583649,-0.81275284,0.08304026,-1.00014658,0.99334857,-1.93810823,1
656,-1.68796117,1.62514496,1.14059655,1.33382784,-0.41271574,-1.20308266,1.81437844,0.67308677,-1.04431246,-1.02092005,1.31591293,-1.81900878,1.12076658,1.8226607,-0.82393181,-1.96080929,-0.11823437,0.946895,1.19603646,1.09690441,0
657,-1.26922294,0.83408793,0.49686418,-0.01085755,-1.79030509,0.7556939,0.39998629,1.99841115,-1.29991328,-1.1310204,1.86160815,1.83433863,1.99806768,1.92327748,-0.97551129,-1.09348684,0.23044433,0.22033414,-0.02933749,1.8631275,0
658,1.25648211,-0.55214011,-0.88470646,-1.84470015,-0.82575401,1.57531487,-0.20046736,1.24742204,-1.90475759,-0.92115555,-1.03712061,1.55301122,0.43344004,0.85074179,-0.90600013,0.18557938,-0.2079303,1.46288742,0.98753812,-1.75754766,0
659,0.39864721,-0.37463501,1.7844146,1.3703272,-0.19737227,-1.24970184,0.38711225,1.85539784,-0.17232668,1.88289613,-0.94861671,1.76164252,-1.99099338,-0.30030666,-1.92196149,-0.42065991,1.19642765,1.58279412,-1.36357701,1.37817521,0
660,0.09421309,0.72921898,-0.62566249,1.28667551,-1.0896206,0.11337202,-0.280849,-1.97584583,1.39881965,1.33904149,-0.67498952,-0.00214207,0.63900824,1.31022915,1.9330299,0.08313663,-0.99211782,1.99705943,0.46470839,-1.89329037,1
661,-0.90301667,1.58303779,0.96531613,-1.59558912,-1.11492394,-0.89122452,1.03899742,0.75175529,1.53221862,1.58298954,0.49477431,-0.75535838,0.08838246,1.9751336,0.23544927,-0.01190385,-1.70998612,-0.64145228,-1.25434938,-1.32992884,1
662,1.29185576,0.33352342,-1.86290829,-1.86078863,1.66235429,0.78267877,0.96944259,1.90670793,-0.48504158,-1.31124833,-0.84862144,-1.78554396,1.20139533,1.43595103,1.32047704,0.70354616,1.87018814,-0.88298808,-1.7146859,-0.7143904,1
663,-0.64408472,1.48916802,0.67075533,1.07761371,1.5287982,1.7939084,-0.59465505,0.19488451,0.1058694,1.3647739,1.80170153,-1.15917978,0.7169875,1.2763959,1.08470508,-0.29170989,1.38789584,1.28754566,-1.67143001,-0.20693535,1
664,0.31401353,1.86386831,0.69323025,1.5943025,-0.09637285,-1.87996644,-1.85628672,-1.63014199,0.56322884,-0.6471018,1.22096231,1.42857559,-1.54118203,0.93897389,-1.89976634,-0.57600153,1.88175366,1.72233725,0.83651048,0.855449,1
665,-1.77100625,-0.0782623,0.26164735,1.01768855,1.52021222,-1.56323476,-1.72263266,1.71219437,-0.73069233,0.11863744,-1.64779045,-0.65785066,0.48448807,-0.34852465,0.69529845,1.47230956,-1.46487658,0.86153602,-0.80920324,-0.02380934,0
666,0.8826996,-0.46412959,-1.16698146,0.51533195,1.86142901,1.68094164,-1.19906271,1.22948264,1.09389451,0.33030209,0.52749705,0.91570375,-1.86041184,-1.15251627,-1.98274158,-1.45481255,1.64829935,1.2757231,0.80578992,0.36400313,1
667,-0.80105561,-1.95993943,1.72791207,1.86711159,0.7767167,-1.41305551,0.20824695,0.14194961,-1.72228906,-1.50109442,-1.4522074,-0.93105034,-0.39392238,0.48104999,1.17735806,0.21940265,-1.01012862,-0.08740975,1.77185496,1.62897808,0
668,0.41663187,-1.90920042,-0.01384181,-1.67281376,0.45141403,1.90599013,-1.59199537,-0.38777883,0.23464696,-0.62142944,1.04202679,-0.98885594,-1.82836743,0.94447512,1.82215668,0.14235034,-0.85987519,-1.39676204,0.05573566,0.41043173,1
669,1.22679996,-0.78056131,0.15298332,-1.16858766,1.33968931,-0.32072463,-0.24543749,0.83866091,-0.60986344,-0.2130215,1.07442054,-1.460547,0.20233101,-0.04294032,1.90578414,-1.12199017,-1.21487981,0.85769289,-1.83009714,1.72098308,0
670,-1.95639694,-0.00182483,-0.67976632,0.41295352,1.9834639,-0.23494541,1.78308723,0.45761196,-0.20853545,0.94595782,0.0063484,-1.81197609,-0.16906107,-1.16142069,-0.06442461,0.53514612,-1.51825351,-1.72456517,-1.48614971,0.60228667,0
671,0.87652376,-1.78773442,1.40554365,0.99237463,-1.1269705,1.42909789,-1.84118705,0.60603253,-0.46637605,-1.78975284,-1.77515189,-0.50175851,-0.5472409,-0.43649125,1.29931685,0.76855501,1.24174351,-0.76664019,-0.52407049,0.79059022,0
672,1.93903473,-1.3799163,-0.60220345,0.88924715,-1.2429517,-1.67021954,-1.77944282,-1.04839779,0.78776845,1.55523023,1.99115073,-1.76797109,-0.13303499,0.12819647,1.64791907,0.66377658,-1.36332179,-1.34302982,-0.42016249,1.32036937,1
673,0.94557824,-1.26915144,0.93954838,0.19367171,-0.0349876,0.59577099,1.15362449,0.31414583,-0.52715297,0.45398244,1.15102494,-0.90520613,0.59303857,-1.9569773,-1.71824907,-1.15849038,0.59268531,-1.35381697,-1.27623453,0.21676637,0
674,0.36313692,-1.28896846,0.44142263,1.40375453,1.18471234,-1.59833357,-1.48515822,1.9011444,0.28017475,-1.30093011,1.52162308,0.92849136,-0.59444884,-1.9784608,-1.81397009,-1.86449679,1.14890801,0.72766934,-1.40900435,0.49229193,0
675,0.05414706,-1.56200813,1.23118952,-1.51806122,1.3673418,-0.49331605,0.74736742,-1.84747896,0.79185913,1.28342817,0.16130903,-1.15079188,-0.52173057,1.35006532,1.39336206,-1.05542358,-0.37960979,-0.54305632,0.25982994,-1.135789,0
676,-1.83571583,-1.95970903,0.6924612,1.91076741,1.35909817,1.50581884,0.89287779,1.52975141,-0.97578406,-1.31004927,1.7370548,-0.41628698,-0.29510884,-1.94319193,-0.50095394,0.06147511,0.12897076,-1.05725286,-0.66710653,-1.03156183,1
677,0.4134952,0.091749,-0.59472439,-0.86132499,0.76925793,1.13351494,-0.6829248,-0.46589015,-0.39881813,-1.14784279,-1.91216588,-0.64451193,-1.47744635,-1.3403129,0.73974099,1.40766325,1.57346723,-1.84196408,0.76511556,0.30752358,1
678,0.52845418,0.01247533,1.27304661,-0.72369153,0.93525742,-1.77467716,1.86178407,0.57223083,-0.94705462,-0.3018261,-0.18156627,-1.64567767,0.34918024,-0.09341583,-1.72503641,0.29147879,-0.3099654,-1.52625853,1.64328006,-1.6112312,1
679,1.19959458,-1.97362699,1.5837846,1.39498494,-0.46068418,-1.64472804,-1.86280542,-0.25298802,0.47684151,-0.87312559,1.87400541,1.25835707,1.72315201,0.76301189,0.41728484,-1.62536912,1.21025131,-1.17084274,-1.3476758,-1.35090127,0
680,1.63958616,1.45695359,0.95346896,1.31627585,-0.04636022,-1.23437302,-1.45171792,-1.05419237,-0.88906155,0.82447412,0.34048898,-0.28589786,-1.60155506,1.99285719,0.35199774,-1.05838512,1.12899205,0.7386429,-0.92437676,1.94873588,1
681,-1.69925511,-1.40678938,0.79127929,-1.06488215,1.93038841,-1.69550086,-0.5446964,1.24149162,-1.12169265,-1.71602711,-0.76505827,1.31639333,1.06056124,0.36229727,1.16784818,1.09719288,-0.71137227,-1.33902823,-0.55777424,1.97988163,0
682,1.25927077,-0.48129124,-0.49672123,0.15569599,-0.10061411,-1.91117067,-1.1777826,1.3932219,-1.02454711,0.37131021,0.75514929,-1.70538191,0.19564616,1.67789078,-0.78359977,-0.50501177,1.43173338,-1.76983907,-1.9397019,1.25852696,0
683,-1.54364676,1.47797347,-0.71748539,1.34115881,-0.33392947,1.31295033,-1.39963735,-0.48404483,-0.98328284,1.11254329,-0.41029061,-0.23813619,-0.38298364,-1.60309815,0.63925875,1.4820685,-1.87184409,-0.98467902,1.0798071,-0.76218019,1
684,-1.85855993,0.31885651,0.88854706,-0.31568633,-0.39380549,-0.93272669,-1.89040562,0.79480664,-0.86603956,-0.74080955,1.93822553,1.4194602,0.00268944,0.73760811,0.98627122,-0.29931203,-0.17503695,1.81280295,0.90161518,1.9810067,0
685,-1.57103373,-1.50889823,-0.59275656,1.10172293,-0.53985151,-0.7264093,-1.14257363,-1.11982381,-0.31494991,-0.83930269,1.20943263,0.94212433,-0.46335666,0.85686281,-0.32432537,-0.16746263,-0.36799255,-0.60341411,0.13904658,1.26475301,0
686,-0.74255669,0.11794171,-0.82464033,1.86591956,-0.71920908,-0.66492484,1.63944513,-0.70205689,1.75376867,-0.74588054,1.89036234,0.92903898,0.13636961,-0.32768348,-1.78235615,-0.52511096,1.53985006,0.37448088,-1.69529374,-0.54292097,1
687,-0.98588305,-1.78688864,0.86538125,-1.40422599,1.28496996,0.92157713,1.42956405,-0.55212578,-1.17134792,-1.41295345,1.39994072,1.40055232,1.70571349,-1.20917064,1.17250921,-0.04549307,-0.45835802,1.17009161,-0.34421183,-1.13656895,1
688,0.75903082,0.923473,0.26512464,0.64447592,-0.08805869,-1.09301623,1.05317417,0.14268728,0.18212293,-0.57250888,-0.49781901,-1.38434368,1.28392883,1.97828239,1.77005759,-1.73083024,0.33388213,-1.58421196,1.9939824,-1.2588571,1
689,-0.609092,1.92686369,0.65555457,-1.15907446,-0.65817151,-0.49886114,-1.11277377,-0.58722451,-0.9560653,1.24165038,-0.46709021,0.77548449,1.71170192,1.43082772,1.70913632,0.61793767,-0.30393128,0.55773248,1.90858369,-1.56769727,0
690,-1.63719779,0.62716734,0.2094713,-0.30730875,-0.39054423,0.56794202,0.4006453,-0.4340984,-1.32300787,0.01935816,-1.02884838,0.6460125,-0.99104322,1.82152854,0.1728477,-0.62495125,-1.25795757,-1.63141148,0.22561733,-1.99252139,0
691,-0.71526438,0.39953899,1.43658834,0.81899739,1.89990159,0.48656976,0.51570565,1.81042182,1.86558486,-1.11471317,1.1510223,1.420136,0.51885233,1.04769906,0.725455,0.11925738,-0.85389131,0.73558621,1.50096025,0.01491094,1
692,0.31441453,-1.48627119,0.13724888,-1.33813069,0.19217779,-0.79152213,0.52108697,-1.30749813,1.9608853,-1.47468751,0.19994638,1.52154913,-0.79534833,0.96460105,-0.08586408,1.53339085,0.80928171,1.71040912,-1.98414472,1.27464909,0
693,1.12804355,-0.55836513,1.00045082,-0.18874572,1.39995598,1.58966628,0.84329388,-1.81493415,1.73704925,-1.27209777,1.83976812,-0.50765398,0.65706557,-0.26041222,-1.29391171,0.63816302,0.14001232,-1.12944065,1.73257299,-1.08909097,0
694,-0.81905984,-1.90776186,-1.85912641,1.44723376,-1.47715002,1.64251979,1.19670222,-0.70743644,-1.46993495,-0.60150518,-1.22924262,1.51528554,-0.58221214,1.50677994,-0.97783476,0.22136866,-1.6946428,1.76567685,-1.08409926,-0.69129649,1
695,0.62115517,-0.55465345,-1.00326189,-0.56682822,1.3274693,1.24455044,0.12210503,-1.96221439,-0.42839445,0.85365029,1.22806082,1.31571993,0.00870285,1.87956873,-1.13430819,-1.86567412,-0.32620614,1.70259203,-0.13426318,-1.88129597,1
696,0.57170845,-1.76646466,-1.73993308,1.48540065,1.48746151,1.51695689,-1.68459423,-1.66552643,-0.02603887,-0.05201428,1.01046309,-0.07274203,-0.61121215,-1.9669728,0.16975821,0.36494982,1.42796684,-0.40046346,-1.16821452,-1.05718966,1
697,1.36504489,0.31524561,-1.08511005,1.86252783,1.83155882,1.25965794,0.44827024,0.79618284,-0.73612022,1.59982124,0.3729997,0.20110069,-0.47198849,1.29490633,-0.64398193,-0.90317933,1.35155811,-1.34794971,0.37240569,0.45972432,1
698,-0.70745159,-1.76417369,1.24147166,0.87144884,0.6032919,-0.04063868,-0.33777468,-1.75749185,-0.43051826,1.81780701,-0.87812471,-0.4930968,-0.92478483,0.90350951,0.04160844,0.91030889,0.03865811,1.11654967,-1.10367139,-1.88902682,0
699,-0.02656751,-0.09104824,1.14848674,-1.75522876,0.37779044,0.57190655,-1.23164479,-0.43197064,0.26852606,0.61305079,-1.79415059,1.62377021,0.01875759,0.52544978,-0.71196122,-1.14238953,0.15637306,-1.47956392,0.82082044,-0.21036614,0
700,1.31086519,1.03011,1.19162778,-1.04043373,1.98352817,1.37960931,-1.76623118,-1.76762306,1.49531648,-0.29848157,1.32855783,-1.01410847,-1.79280467,0.74112802,-0.01342699,0.89156004,1.65434914,0.27781501,0.29848775,0.26966154,1
701,0.39116824,0.68495634,-1.62405518,-0.35472217,1.09982462,-1.6424568,1.09054638,0.40423022,-0.95149277,-0.43033568,1.1661217,0.93800755,-0.43286185,1.48161196,0.54569998,1.29946416,-0.33255793,1.47696754,-1.66550839,1.72942061,1
702,-0.23140805,-0.10566167,-0.44062563,-0.51717636,0.49885373,0.74648296,1.9704283,-1.62697979,0.09462697,1.63245566,1.82547835,-0.84659768,1.63925177,0.19614964,-1.83034564,-1.67138481,1.66054323,-0.89581004,0.44648579,-1.54701704,0
703,-1.81532578,-0.56245325,-0.29419579,-1.07516345,-1.3679505,-1.46564343,-0.07446421,0.18325008,0.92768424,1.10813296,0.8792773,1.95135759,-0.92166092,0.96547197,-1.46149586,-0.91473142,-0.52904895,1.50654624,1.90587493,-0.71196916,1
704,0.80809237,0.62954494,0.55262677,-0.32765409,-0.60928113,1.66724479,1.07570845,1.58727661,-0.7091768,0.67121878,1.82423827,-1.94367158,0.46054737,0.55312693,0.37613094,0.79544939,0.87773438,-1.28718345,1.99456931,-1.45653394,1
705,-0.75526968,0.79987475,-1.89896687,0.32479713,-0.76116112,0.97972998,0.45473337,-1.05881479,1.862942,-0.36452954,-0.29822053,1.01075012,0.44370454,0.68238648,-1.87921937,-1.9298018,1.56244901,-0.46414275,-1.12733976,0.91452477,1
706,-1.90158282,0.50151486,-1.44118362,-0.96144107,1.32850645,-1.64707682,1.60904831,1.77243869,0.43335352,1.32185528,-1.79068864,1.25287792,0.66391445,1.06053701,-0.53172201,-0.17969381,1.65888132,-0.18266479,-0.82507638,-1.0365728,0
707,0.52084515,-1.04299917,-1.79216727,1.26207833,0.21143799,0.18655009,0.40964498,0.84609689,-0.55731327,-1.52370854,-0.05381438,1.84839957,0.35537146,-0.73543673,-0.37715826,1.85544439,-0.79804152,-0.60316672,-1.26269776,-1.80349474,1
708,0.83299538,-1.79004396,0.04243752,1.82348623,-1.7224515,0.46119558,-0.37133979,-1.2971103,1.664607,0.99479359,-0.89037087,-1.67051986,-1.37095582,-1.82736242,-1.9206117,-0.36263105,1.39886045,1.72523262,1.11062813,-0.4391896,0
